date,symbol,rank,final_score,confidence,edge_score,edge_signals,momentum_score,premover_score,entry_price,price_7d_later,return_pct_7d,would_have_won_7d,spy_return_7d,alpha_7d,price_14d_later,return_pct_14d,would_have_won_14d,spy_return_14d,alpha_14d,price_21d_later,return_pct_21d,would_have_won_21d,spy_return_21d,alpha_21d
2024-07-29,EBAY,1,5.9,4.6,2.0,RS_LEADER,5.3,3.8,54.6,55.13,0.97,True,-4.82,5.79,55.49,1.63,True,1.71,-0.08,59.35,8.7,True,3.06,5.64
2024-07-29,ON,2,4.3,3.2,4.0,"RS_LEADER,VOLATILITY_EXPANSION",5.0,4.1,78.22,66.31,-15.23,False,-4.82,-10.41,75.85,-3.03,False,1.71,-4.74,76.05,-2.77,False,3.06,-5.83
2024-07-29,AMZN,3,4.6,4.5,2.0,RS_LEADER,2.9,1.2,183.21,162.75,-11.17,False,-4.82,-6.35,177.04,-3.37,False,1.71,-5.08,173.11,-5.51,False,3.06,-8.57
2024-07-30,PYPL,1,6.5,4.2,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",7.8,6.2,64.0,64.27,0.42,True,-2.1,2.52,69.45,8.52,True,3.23,5.29,70.42,10.03,True,3.02,7.01
2024-07-30,RBLX,2,6.4,5.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.7,3.6,41.03,37.17,-9.41,False,-2.1,-7.31,40.86,-0.41,False,3.23,-3.64,44.13,7.56,True,3.02,4.54
2024-07-30,EBAY,3,6.4,4.8,5.0,"MOMENTUM_EXPANSION,RS_LEADER",7.7,4.0,55.4,55.95,0.99,True,-2.1,3.09,56.67,2.29,True,3.23,-0.94,57.77,4.28,True,3.02,1.26
2024-07-31,RBLX,1,7.1,4.5,8.0,"MOMENTUM_EXPANSION,BREAKOUT_STRUCTURE,RS_LEADER",7.6,6.7,41.48,36.99,-10.82,False,-3.17,-7.65,40.54,-2.27,False,1.5,-3.77,43.58,5.06,True,1.44,3.62
2024-07-31,SBUX,2,7.2,4.6,5.0,"MOMENTUM_EXPANSION,RS_LEADER",7.0,6.9,77.97,75.1,-3.68,False,-3.17,-0.51,92.98,19.25,True,1.5,17.75,94.88,21.69,True,1.44,20.25
2024-07-31,PYPL,3,6.3,4.3,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.0,5.4,65.78,64.72,-1.61,False,-3.17,1.56,71.89,9.29,True,1.5,7.79,73.17,11.23,True,1.44,9.79
2024-08-01,NEM,1,6.3,4.3,10.0,"MOMENTUM_EXPANSION,BREAKOUT_STRUCTURE,RS_LEADER,VOLATILITY_EXPANSION",8.5,5.2,49.55,48.8,-1.51,False,-1.82,0.31,51.87,4.68,True,3.21,1.47,53.42,7.81,True,3.75,4.06
2024-08-01,EBAY,2,7.5,4.6,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.0,7.5,56.21,55.8,-0.73,False,-1.82,1.09,58.69,4.41,True,3.21,1.2,59.11,5.16,True,3.75,1.41
2024-08-01,PYPL,3,6.2,4.4,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.4,4.8,65.29,63.44,-2.83,False,-1.82,-1.01,71.44,9.42,True,3.21,6.21,72.41,10.91,True,3.75,7.16
2024-08-02,DASH,1,6.1,4.1,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.4,5.4,117.13,127.94,9.23,True,1.7,7.53,128.9,10.05,True,4.38,5.67,125.09,6.8,True,3.61,3.19
